"seqnames"	"start"	"end"	"width"	"strand"	"pvalue"	"qvalue"	"meth.diff"	"p_fdr"	"WHPX_id"	"source"	"type"	"score"	"phase"	"ID"	"Name"	"Parent"	"Derives_from"	"X3_prime_partial"	"X5_prime_partial"	"gene_id"	"Target"
"utg1205"	978279	978279	1	"*"	0.216940832098335	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000108.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1205.93-Protein"	"evm.utg1205.93"	character(0)	"evm.utg1205.93"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978279	978279	1	"*"	0.216940832098335	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000108.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1205.93.exon1"	"NA"	evm.utg1205.93	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978279	978279	1	"*"	0.216940832098335	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000108.1"	"NA"	"CDS"	"NA"	"0"	"cds.evm.utg1205.93"	"NA"	c("evm.utg1205.93", "evm.utg1205.93-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978436	978436	1	"*"	0.214367388457501	0.00587938254916043	-6.25	0.281904984903751	"WHPX01000108.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1205.93"	"EVM prediction utg1205.93"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978436	978436	1	"*"	0.214367388457501	0.00587938254916043	-6.25	0.281904984903751	"WHPX01000108.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1205.93"	"EVM prediction utg1205.93"	evm.TU.utg1205.93	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978436	978436	1	"*"	0.214367388457501	0.00587938254916043	-6.25	0.281904984903751	"WHPX01000108.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1205.93-Protein"	"evm.utg1205.93"	character(0)	"evm.utg1205.93"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978436	978436	1	"*"	0.214367388457501	0.00587938254916043	-6.25	0.281904984903751	"WHPX01000108.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1205.93.exon1"	"NA"	evm.utg1205.93	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	978436	978436	1	"*"	0.214367388457501	0.00587938254916043	-6.25	0.281904984903751	"WHPX01000108.1"	"NA"	"CDS"	"NA"	"0"	"cds.evm.utg1205.93"	"NA"	c("evm.utg1205.93", "evm.utg1205.93-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	1061543	1061543	1	"*"	0.0829314806957496	0.00587938254916043	-7.69230769230769	0.281904984903751	"WHPX01000108.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1205.105"	"EVM prediction utg1205.105"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	1061543	1061543	1	"*"	0.0829314806957496	0.00587938254916043	-7.69230769230769	0.281904984903751	"WHPX01000108.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1205.105"	"EVM prediction utg1205.105"	evm.TU.utg1205.105	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1205"	1061543	1061543	1	"*"	0.0829314806957496	0.00587938254916043	-7.69230769230769	0.281904984903751	"WHPX01000108.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1205.105-Protein"	"evm.utg1205.105"	character(0)	"evm.utg1205.105"	"NA"	"NA"	"NA"	"NA"
"utg1205"	1061543	1061543	1	"*"	0.0829314806957496	0.00587938254916043	-7.69230769230769	0.281904984903751	"WHPX01000108.1"	"RepeatMasker"	"dispersed_repeat"	"743"	"NA"	"69926"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-3257 140 361"
"utg1221"	9033	9033	1	"*"	0.209174483570914	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000110.1"	"RepeatMasker"	"dispersed_repeat"	"886"	"NA"	"71007"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-10084 86 377"
"utg1221"	9045	9045	1	"*"	0.218036126116084	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000110.1"	"RepeatMasker"	"dispersed_repeat"	"886"	"NA"	"71007"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-10084 86 377"
"utg12230"	17291	17291	1	"*"	0.179702041835959	0.00587938254916043	-5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"1998"	"NA"	"71597"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-594 3 317"
"utg12230"	41722	41722	1	"*"	0.210606071707664	0.00587938254916043	-5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"11231"	"NA"	"71637"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-5_family-87 1 1401"
"utg12230"	41793	41793	1	"*"	0.185169478737195	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"11231"	"NA"	"71637"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-5_family-87 1 1401"
"utg12230"	62718	62718	1	"*"	0.361321907261841	0.00587938254916043	-9.11764705882353	0.378499699010532	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"2300"	"NA"	"71694"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-645 1 302"
"utg12230"	68579	68579	1	"*"	0.134698657372442	0.00587938254916043	5.88235294117647	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"18831"	"NA"	"71706"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 927 3090"
"utg12230"	68582	68582	1	"*"	0.132049212266347	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"18831"	"NA"	"71706"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 927 3090"
"utg12230"	68585	68585	1	"*"	0.129146730047291	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"18831"	"NA"	"71706"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 927 3090"
"utg12230"	68638	68638	1	"*"	0.138235062297421	0.00587938254916043	5.88235294117647	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"18831"	"NA"	"71706"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 927 3090"
"utg12230"	68666	68666	1	"*"	0.186363565917584	0.00587938254916043	5.88235294117647	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"18831"	"NA"	"71706"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 927 3090"
"utg12230"	72253	72253	1	"*"	0.177152875620177	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"20989"	"NA"	"71707"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-4_family-312 1 7836"
"utg12230"	87054	87054	1	"*"	0.138240056508258	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg12230.11"	"EVM prediction utg12230.11"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	87054	87054	1	"*"	0.138240056508258	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg12230.11"	"EVM prediction utg12230.11"	evm.TU.utg12230.11	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	87054	87054	1	"*"	0.138240056508258	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg12230.11-Protein"	"evm.utg12230.11"	character(0)	"evm.utg12230.11"	"NA"	"NA"	"NA"	"NA"
"utg12230"	87054	87054	1	"*"	0.138240056508258	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"561"	"NA"	"71726"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-5_family-3783 2487 2783"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg12230.14"	"EVM prediction utg12230.14"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg12230.14"	"EVM prediction utg12230.14"	evm.TU.utg12230.14	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg12230.14-Protein"	"evm.utg12230.14"	character(0)	"evm.utg12230.14"	"NA"	"NA"	"NA"	"NA"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg12230.14.exon1"	"NA"	evm.utg12230.14	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"NA"	"CDS"	"NA"	"0"	"cds.evm.utg12230.14"	"NA"	c("evm.utg12230.14", "evm.utg12230.14-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12230"	102353	102353	1	"*"	0.171336006411286	0.00587938254916043	6.25	0.281904984903751	"WHPX01000111.1"	"RepeatMasker"	"dispersed_repeat"	"711"	"NA"	"71751"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-2131 681 1169"
"utg1231"	187424	187424	1	"*"	0.224490277978158	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000114.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1231.13"	"EVM prediction utg1231.13"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1231"	187424	187424	1	"*"	0.224490277978158	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000114.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1231.13"	"EVM prediction utg1231.13"	evm.TU.utg1231.13	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1231"	187424	187424	1	"*"	0.224490277978158	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000114.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1231.13.exon10"	"NA"	evm.utg1231.13	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1231"	187424	187424	1	"*"	0.224490277978158	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000114.1"	"NA"	"three_prime_UTR"	"NA"	"NA"	"evm.utg1231.13.utr3p1"	"NA"	evm.utg1231.13	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	58639	58639	1	"*"	0.12340837342748	0.00587938254916043	6.66666666666667	0.281904984903751	"WHPX01000116.1"	NA	NA	NA	NA	NA	NA	NULL	NA	NA	NA	NA	NA
"utg12336"	58647	58647	1	"*"	0.12427642940891	0.00587938254916043	6.25	0.281904984903751	"WHPX01000116.1"	NA	NA	NA	NA	NA	NA	NULL	NA	NA	NA	NA	NA
"utg12336"	110758	110758	1	"*"	0.207591023262261	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000116.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg12336.21"	"EVM prediction utg12336.21"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110758	110758	1	"*"	0.207591023262261	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000116.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg12336.21"	"EVM prediction utg12336.21"	evm.TU.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110758	110758	1	"*"	0.207591023262261	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000116.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg12336.21.exon1"	"NA"	evm.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110758	110758	1	"*"	0.207591023262261	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000116.1"	"NA"	"three_prime_UTR"	"NA"	"NA"	"evm.utg12336.21.utr3p1"	"NA"	evm.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110761	110761	1	"*"	0.19513405874207	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000116.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg12336.21"	"EVM prediction utg12336.21"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110761	110761	1	"*"	0.19513405874207	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000116.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg12336.21"	"EVM prediction utg12336.21"	evm.TU.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110761	110761	1	"*"	0.19513405874207	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000116.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg12336.21.exon1"	"NA"	evm.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12336"	110761	110761	1	"*"	0.19513405874207	0.00587938254916043	-5.55555555555556	0.281904984903751	"WHPX01000116.1"	"NA"	"three_prime_UTR"	"NA"	"NA"	"evm.utg12336.21.utr3p1"	"NA"	evm.utg12336.21	"NA"	"NA"	"NA"	"NA"	"NA"
"utg12382"	1542	1542	1	"*"	0.241190724082175	0.00587938254916043	-8.5	0.281904984903751	"WHPX01000121.1"	"RepeatMasker"	"dispersed_repeat"	"4768"	"NA"	"75541"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-10 525 1233"
"utg12382"	2022	2022	1	"*"	0.0192674800446131	0.00587938254916043	-11.1111111111111	0.281904984903751	"WHPX01000121.1"	"RepeatMasker"	"dispersed_repeat"	"349"	"NA"	"75543"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-10 326 449"
"utg12382"	2039	2039	1	"*"	0.248408810891739	0.00587938254916043	-7.77502067824648	0.282226991574065	"WHPX01000121.1"	"RepeatMasker"	"dispersed_repeat"	"349"	"NA"	"75543"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-10 326 449"
"utg1239"	154460	154460	1	"*"	0.0898030383103584	0.00587938254916043	10	0.281904984903751	"WHPX01000122.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1239.16"	"EVM prediction utg1239.16"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1239"	154460	154460	1	"*"	0.0898030383103584	0.00587938254916043	10	0.281904984903751	"WHPX01000122.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1239.16"	"EVM prediction utg1239.16"	evm.TU.utg1239.16	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1239"	154460	154460	1	"*"	0.0898030383103584	0.00587938254916043	10	0.281904984903751	"WHPX01000122.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1239.16-Protein"	"evm.utg1239.16"	character(0)	"evm.utg1239.16"	"NA"	"NA"	"NA"	"NA"
"utg1243"	26526	26526	1	"*"	0.160447290703329	0.00587938254916043	6.25	0.281904984903751	"WHPX01000123.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1243.2"	"EVM prediction utg1243.2"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1243"	26526	26526	1	"*"	0.160447290703329	0.00587938254916043	6.25	0.281904984903751	"WHPX01000123.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1243.2"	"EVM prediction utg1243.2"	evm.TU.utg1243.2	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1243"	26526	26526	1	"*"	0.160447290703329	0.00587938254916043	6.25	0.281904984903751	"WHPX01000123.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1243.2-Protein"	"evm.utg1243.2"	character(0)	"evm.utg1243.2"	"NA"	"NA"	"NA"	"NA"
"utg1243"	26526	26526	1	"*"	0.160447290703329	0.00587938254916043	6.25	0.281904984903751	"WHPX01000123.1"	"RepeatMasker"	"dispersed_repeat"	"12805"	"NA"	"76937"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-18294 1 1434"
"utg1249"	159806	159806	1	"*"	0.17184126033343	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000125.1"	"custom"	"promoter"	"NA"	"NA"	"promoter_of_evm.TU.utg1249.21"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1249"	159806	159806	1	"*"	0.17184126033343	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000125.1"	"NA"	"downstream_region"	"NA"	"NA"	"NA"	"NA"	.	"NA"	"NA"	"NA"	"evm.TU.utg1249.20"	"NA"
"utg1249"	159806	159806	1	"*"	0.17184126033343	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000125.1"	"RepeatMasker"	"dispersed_repeat"	"5853"	"NA"	"77703"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-3261 1 1053"
"utg125"	405495	405495	1	"*"	0.396392288412687	0.00587938254916043	-11.3970588235294	0.412817737722115	"WHPX01000126.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg125.47"	"EVM prediction utg125.47"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	405495	405495	1	"*"	0.396392288412687	0.00587938254916043	-11.3970588235294	0.412817737722115	"WHPX01000126.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg125.47"	"EVM prediction utg125.47"	evm.TU.utg125.47	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	405495	405495	1	"*"	0.396392288412687	0.00587938254916043	-11.3970588235294	0.412817737722115	"WHPX01000126.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg125.47-Protein"	"evm.utg125.47"	character(0)	"evm.utg125.47"	"NA"	"NA"	"NA"	"NA"
"utg125"	405495	405495	1	"*"	0.396392288412687	0.00587938254916043	-11.3970588235294	0.412817737722115	"WHPX01000126.1"	"RepeatMasker"	"dispersed_repeat"	"2019"	"NA"	"78704"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-4104 267 588"
"utg125"	938138	938138	1	"*"	0.174374934984568	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000126.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg125.108"	"EVM prediction utg125.108"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	938138	938138	1	"*"	0.174374934984568	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000126.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg125.108"	"EVM prediction utg125.108"	evm.TU.utg125.108	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	938138	938138	1	"*"	0.174374934984568	0.00587938254916043	-5.88235294117647	0.281904984903751	"WHPX01000126.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg125.108-Protein"	"evm.utg125.108"	character(0)	"evm.utg125.108"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg125.108"	"EVM prediction utg125.108"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg125.108"	"EVM prediction utg125.108"	evm.TU.utg125.108	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg125.108-Protein"	"evm.utg125.108"	character(0)	"evm.utg125.108"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg125.108.exon11"	"NA"	evm.utg125.108	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"CDS"	"NA"	"2"	"cds.evm.utg125.108"	"NA"	c("evm.utg125.108", "evm.utg125.108-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg125"	939669	939669	1	"*"	0.201921955326449	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"NA"	"downstream_region"	"NA"	"NA"	"NA"	"NA"	.	"NA"	"NA"	"NA"	"evm.TU.utg125.109"	"NA"
"utg125"	1064733	1064733	1	"*"	0.145861301814596	0.00587938254916043	5.88235294117647	0.281904984903751	"WHPX01000126.1"	"RepeatMasker"	"dispersed_repeat"	"4896"	"NA"	"80024"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-11375 2774 3300"
"utg125"	1064875	1064875	1	"*"	0.145407011746522	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000126.1"	"RepeatMasker"	"dispersed_repeat"	"4896"	"NA"	"80024"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-11375 2774 3300"
"utg125"	1377441	1377441	1	"*"	0.243665072514092	0.00587938254916043	5.26315789473684	0.281904984903751	"WHPX01000126.1"	"RepeatMasker"	"dispersed_repeat"	"2397"	"NA"	"80751"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-4_family-866 98 453"
"utg1253"	104770	104770	1	"*"	0.188767743107394	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1253.19"	"EVM prediction utg1253.19"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	104770	104770	1	"*"	0.188767743107394	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1253.19"	"EVM prediction utg1253.19"	evm.TU.utg1253.19	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	104770	104770	1	"*"	0.188767743107394	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1253.19-Protein"	"evm.utg1253.19"	character(0)	"evm.utg1253.19"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1253.83"	"EVM prediction utg1253.83"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1253.83"	"EVM prediction utg1253.83"	evm.TU.utg1253.83	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1253.83-Protein"	"evm.utg1253.83"	character(0)	"evm.utg1253.83"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1253.83.exon3"	"NA"	evm.utg1253.83	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"CDS"	"NA"	"1"	"cds.evm.utg1253.83"	"NA"	c("evm.utg1253.83", "evm.utg1253.83-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1253.83.1.5c22e986"	"EVM prediction utg1253.83"	evm.TU.utg1253.83	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1253.83.1.5c22e986-Protein"	"evm.utg1253.83.1.5c22e986"	character(0)	"evm.utg1253.83.1.5c22e986"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1253.83.1.5c22e986.exon3"	"NA"	evm.utg1253.83.1.5c22e986	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"CDS"	"NA"	"1"	"cds.evm.utg1253.83.1.5c22e986"	"NA"	c("evm.utg1253.83.1.5c22e986", "evm.utg1253.83.1.5c22e986-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503628	503628	1	"*"	0.209174482281425	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"downstream_region"	"NA"	"NA"	"NA"	"NA"	.	"NA"	"NA"	"NA"	"evm.TU.utg1253.82"	"NA"
"utg1253"	503631	503631	1	"*"	0.216940830755116	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1253.83"	"EVM prediction utg1253.83"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503631	503631	1	"*"	0.216940830755116	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1253.83"	"EVM prediction utg1253.83"	evm.TU.utg1253.83	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503631	503631	1	"*"	0.216940830755116	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1253.83-Protein"	"evm.utg1253.83"	character(0)	"evm.utg1253.83"	"NA"	"NA"	"NA"	"NA"
"utg1253"	503631	503631	1	"*"	0.216940830755116	0.00587938254916043	5.55555555555556	0.281904984903751	"WHPX01000128.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg1253.83.exon3"	"NA"	evm.utg1253.83	"NA"	"NA"	"NA"	"NA"	"NA"
